INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,VALUE
2024-05-17 00:50:00,2024-05-17 00:55:00,-0.79258
2024-05-17 00:55:00,2024-05-17 01:00:00,-2.4903
2024-05-17 01:00:00,2024-05-17 01:05:00,-3.08064
2024-05-17 01:05:00,2024-05-17 01:10:00,-2.80537
2024-05-17 01:10:00,2024-05-17 01:15:00,-2.85786
2024-05-17 01:15:00,2024-05-17 01:20:00,1.09702
2024-05-17 01:20:00,2024-05-17 01:25:00,5.46793
2024-05-17 01:25:00,2024-05-17 01:30:00,13.79316
2024-05-17 01:30:00,2024-05-17 01:35:00,24.53453
2024-05-17 01:35:00,2024-05-17 01:40:00,26.92187
2024-05-17 01:40:00,2024-05-17 01:45:00,27.34138
2024-05-17 01:45:00,2024-05-17 01:50:00,34.29306
2024-05-17 01:50:00,2024-05-17 01:55:00,35.6718
2024-05-17 01:55:00,2024-05-17 02:00:00,36.32373
2024-05-17 02:00:00,2024-05-17 02:05:00,17.83194
2024-05-17 02:05:00,2024-05-17 02:10:00,19.35717
2024-05-17 02:10:00,2024-05-17 02:15:00,25.54462
2024-05-17 02:15:00,2024-05-17 02:20:00,26.12384
2024-05-17 02:20:00,2024-05-17 02:25:00,24.95766
2024-05-17 02:25:00,2024-05-17 02:30:00,26.15519
2024-05-17 02:30:00,2024-05-17 02:35:00,34.93044
2024-05-17 02:35:00,2024-05-17 02:40:00,35.4469
2024-05-17 02:40:00,2024-05-17 02:45:00,33.23101
2024-05-17 02:45:00,2024-05-17 02:50:00,35.49683
2024-05-17 02:50:00,2024-05-17 02:55:00,32.94402
2024-05-17 02:55:00,2024-05-17 03:00:00,31.14145
2024-05-17 03:00:00,2024-05-17 03:05:00,38.01313
2024-05-17 03:05:00,2024-05-17 03:10:00,37.91966
2024-05-17 03:10:00,2024-05-17 03:15:00,36.88816
2024-05-17 03:15:00,2024-05-17 03:20:00,37.47652
2024-05-17 03:20:00,2024-05-17 03:25:00,37.4244
2024-05-17 03:25:00,2024-05-17 03:30:00,37.54113
2024-05-17 03:30:00,2024-05-17 03:35:00,43.12605
2024-05-17 03:35:00,2024-05-17 03:40:00,40.43944
2024-05-17 03:40:00,2024-05-17 03:45:00,39.12107
2024-05-17 03:45:00,2024-05-17 03:50:00,33.02139
2024-05-17 03:50:00,2024-05-17 03:55:00,32.78717
2024-05-17 03:55:00,2024-05-17 04:00:00,32.68786
2024-05-17 04:00:00,2024-05-17 04:05:00,33.07005
2024-05-17 04:05:00,2024-05-17 04:10:00,32.71056
2024-05-17 04:10:00,2024-05-17 04:15:00,32.54457
2024-05-17 04:15:00,2024-05-17 04:20:00,31.8014
2024-05-17 04:20:00,2024-05-17 04:25:00,30.10019
2024-05-17 04:25:00,2024-05-17 04:30:00,28.82262
2024-05-17 04:30:00,2024-05-17 04:35:00,28.69159
2024-05-17 04:35:00,2024-05-17 04:40:00,28.74862
2024-05-17 04:40:00,2024-05-17 04:45:00,29.09302
2024-05-17 04:45:00,2024-05-17 04:50:00,28.9082
2024-05-17 04:50:00,2024-05-17 04:55:00,29.83278
2024-05-17 04:55:00,2024-05-17 05:00:00,29.50944
2024-05-17 05:00:00,2024-05-17 05:05:00,34.87156
2024-05-17 05:05:00,2024-05-17 05:10:00,35.52062
2024-05-17 05:10:00,2024-05-17 05:15:00,35.2028
2024-05-17 05:15:00,2024-05-17 05:20:00,34.32012
2024-05-17 05:20:00,2024-05-17 05:25:00,37.33919
2024-05-17 05:25:00,2024-05-17 05:30:00,36.96744
2024-05-17 05:30:00,2024-05-17 05:35:00,37.74803
2024-05-17 05:35:00,2024-05-17 05:40:00,37.67607
2024-05-17 05:40:00,2024-05-17 05:45:00,37.65708
2024-05-17 05:45:00,2024-05-17 05:50:00,38.44596
2024-05-17 05:50:00,2024-05-17 05:55:00,35.6483
2024-05-17 05:55:00,2024-05-17 06:00:00,35.30586
2024-05-17 06:00:00,2024-05-17 06:05:00,38.70385
2024-05-17 06:05:00,2024-05-17 06:10:00,35.21138
2024-05-17 06:10:00,2024-05-17 06:15:00,35.04019
2024-05-17 06:15:00,2024-05-17 06:20:00,35.29387
2024-05-17 06:20:00,2024-05-17 06:25:00,42.70841
2024-05-17 06:25:00,2024-05-17 06:30:00,41.85161
2024-05-17 06:30:00,2024-05-17 06:35:00,39.24884
2024-05-17 06:35:00,2024-05-17 06:40:00,43.08089
2024-05-17 06:40:00,2024-05-17 06:45:00,39.18607
2024-05-17 06:45:00,2024-05-17 06:50:00,37.50392
2024-05-17 06:50:00,2024-05-17 06:55:00,35.25182
2024-05-17 06:55:00,2024-05-17 07:00:00,36.88414
2024-05-17 07:00:00,2024-05-17 07:05:00,39.10981
2024-05-17 07:05:00,2024-05-17 07:10:00,39.16293
2024-05-17 07:10:00,2024-05-17 07:15:00,39.33394
2024-05-17 07:15:00,2024-05-17 07:20:00,46.61971
2024-05-17 07:20:00,2024-05-17 07:25:00,46.02517
2024-05-17 07:25:00,2024-05-17 07:30:00,43.31465
2024-05-17 07:30:00,2024-05-17 07:35:00,44.08909
2024-05-17 07:35:00,2024-05-17 07:40:00,44.28169
2024-05-17 07:40:00,2024-05-17 07:45:00,40.22315
2024-05-17 07:45:00,2024-05-17 07:50:00,37.32096
2024-05-17 07:50:00,2024-05-17 07:55:00,33.37079
2024-05-17 07:55:00,2024-05-17 08:00:00,33.40988
2024-05-17 08:00:00,2024-05-17 08:05:00,38.68116
2024-05-17 08:05:00,2024-05-17 08:10:00,34.72056
2024-05-17 08:10:00,2024-05-17 08:15:00,35.38123
2024-05-17 08:15:00,2024-05-17 08:20:00,41.78273
2024-05-17 08:20:00,2024-05-17 08:25:00,40.48295
2024-05-17 08:25:00,2024-05-17 08:30:00,31.80042
2024-05-17 08:30:00,2024-05-17 08:35:00,27.67014
2024-05-17 08:35:00,2024-05-17 08:40:00,27.73797
2024-05-17 08:40:00,2024-05-17 08:45:00,29.44837
2024-05-17 08:45:00,2024-05-17 08:50:00,33.32487
2024-05-17 08:50:00,2024-05-17 08:55:00,31.66092
2024-05-17 08:55:00,2024-05-17 09:00:00,27.7099
2024-05-17 09:00:00,2024-05-17 09:05:00,33.28092
2024-05-17 09:05:00,2024-05-17 09:10:00,29.68482
2024-05-17 09:10:00,2024-05-17 09:15:00,30.70272
2024-05-17 09:15:00,2024-05-17 09:20:00,30.71524
2024-05-17 09:20:00,2024-05-17 09:25:00,31.72926
2024-05-17 09:25:00,2024-05-17 09:30:00,30.47359
2024-05-17 09:30:00,2024-05-17 09:35:00,27.82803
2024-05-17 09:35:00,2024-05-17 09:40:00,24.88508
2024-05-17 09:40:00,2024-05-17 09:45:00,24.67513
2024-05-17 09:45:00,2024-05-17 09:50:00,23.72898
2024-05-17 09:50:00,2024-05-17 09:55:00,21.44306
2024-05-17 09:55:00,2024-05-17 10:00:00,20.22572
2024-05-17 10:00:00,2024-05-17 10:05:00,29.72972
2024-05-17 10:05:00,2024-05-17 10:10:00,27.97907
2024-05-17 10:10:00,2024-05-17 10:15:00,30.73074
2024-05-17 10:15:00,2024-05-17 10:20:00,33.45589
2024-05-17 10:20:00,2024-05-17 10:25:00,32.66956
2024-05-17 10:25:00,2024-05-17 10:30:00,32.46766
2024-05-17 10:30:00,2024-05-17 10:35:00,32.83579
2024-05-17 10:35:00,2024-05-17 10:40:00,31.10017
2024-05-17 10:40:00,2024-05-17 10:45:00,32.06263
2024-05-17 10:45:00,2024-05-17 10:50:00,31.34275
2024-05-17 10:50:00,2024-05-17 10:55:00,30.38013
2024-05-17 10:55:00,2024-05-17 11:00:00,30.81015
2024-05-17 11:00:00,2024-05-17 11:05:00,31.37927
2024-05-17 11:05:00,2024-05-17 11:10:00,27.44432
2024-05-17 11:10:00,2024-05-17 11:15:00,27.94961
2024-05-17 11:15:00,2024-05-17 11:20:00,27.60247
2024-05-17 11:20:00,2024-05-17 11:25:00,28.12633
2024-05-17 11:25:00,2024-05-17 11:30:00,28.06312
2024-05-17 11:30:00,2024-05-17 11:35:00,27.45392
2024-05-17 11:35:00,2024-05-17 11:40:00,28.16166
2024-05-17 11:40:00,2024-05-17 11:45:00,27.7368
2024-05-17 11:45:00,2024-05-17 11:50:00,27.94458
2024-05-17 11:50:00,2024-05-17 11:55:00,28.96343
2024-05-17 11:55:00,2024-05-17 12:00:00,29.12468
2024-05-17 12:00:00,2024-05-17 12:05:00,27.60055
2024-05-17 12:05:00,2024-05-17 12:10:00,26.4227
2024-05-17 12:10:00,2024-05-17 12:15:00,27.89066
2024-05-17 12:15:00,2024-05-17 12:20:00,28.35973
2024-05-17 12:20:00,2024-05-17 12:25:00,32.02963
2024-05-17 12:25:00,2024-05-17 12:30:00,31.9772
2024-05-17 12:30:00,2024-05-17 12:35:00,31.49344
2024-05-17 12:35:00,2024-05-17 12:40:00,32.65729
2024-05-17 12:40:00,2024-05-17 12:45:00,33.43088
2024-05-17 12:45:00,2024-05-17 12:50:00,33.75085
2024-05-17 12:50:00,2024-05-17 12:55:00,32.19452
2024-05-17 12:55:00,2024-05-17 13:00:00,31.43473
2024-05-17 13:00:00,2024-05-17 13:05:00,31.55827
2024-05-17 13:05:00,2024-05-17 13:10:00,28.48949
2024-05-17 13:10:00,2024-05-17 13:15:00,30.46131
2024-05-17 13:15:00,2024-05-17 13:20:00,28.62183
2024-05-17 13:20:00,2024-05-17 13:25:00,25.62789
2024-05-17 13:25:00,2024-05-17 13:30:00,22.88456
2024-05-17 13:30:00,2024-05-17 13:35:00,17.19778
2024-05-17 13:35:00,2024-05-17 13:40:00,12.91589
2024-05-17 13:40:00,2024-05-17 13:45:00,7.87418
2024-05-17 13:45:00,2024-05-17 13:50:00,0.5883
2024-05-17 13:50:00,2024-05-17 13:55:00,0.13563
2024-05-17 13:55:00,2024-05-17 14:00:00,0.32519
2024-05-17 14:00:00,2024-05-17 14:05:00,0.31593
2024-05-17 14:05:00,2024-05-17 14:10:00,0.01017
2024-05-17 14:10:00,2024-05-17 14:15:00,0.32808
2024-05-17 14:15:00,2024-05-17 14:20:00,0.0
2024-05-17 14:20:00,2024-05-17 14:25:00,-4.3384
2024-05-17 14:25:00,2024-05-17 14:30:00,-14.62372
2024-05-17 14:30:00,2024-05-17 14:35:00,-16.22843
2024-05-17 14:35:00,2024-05-17 14:40:00,-22.50416
2024-05-17 14:40:00,2024-05-17 14:45:00,-25.72469
2024-05-17 14:45:00,2024-05-17 14:50:00,-27.39564
2024-05-17 14:50:00,2024-05-17 14:55:00,-26.88779
2024-05-17 14:55:00,2024-05-17 15:00:00,-30.36899
2024-05-17 15:00:00,2024-05-17 15:05:00,-15.04792
2024-05-17 15:05:00,2024-05-17 15:10:00,-15.04792
2024-05-17 15:10:00,2024-05-17 15:15:00,-13.34543
2024-05-17 15:15:00,2024-05-17 15:20:00,-15.66169
2024-05-17 15:20:00,2024-05-17 15:25:00,-17.5302
2024-05-17 15:25:00,2024-05-17 15:30:00,-18.28159
2024-05-17 15:30:00,2024-05-17 15:35:00,-15.92748
2024-05-17 15:35:00,2024-05-17 15:40:00,-18.60292
2024-05-17 15:40:00,2024-05-17 15:45:00,-19.27927
2024-05-17 15:45:00,2024-05-17 15:50:00,-19.39856
2024-05-17 15:50:00,2024-05-17 15:55:00,-19.8962
2024-05-17 15:55:00,2024-05-17 16:00:00,-20.70461
2024-05-17 16:00:00,2024-05-17 16:05:00,-19.50971
2024-05-17 16:05:00,2024-05-17 16:10:00,-20.19256
2024-05-17 16:10:00,2024-05-17 16:15:00,-21.99559
2024-05-17 16:15:00,2024-05-17 16:20:00,-19.63925
2024-05-17 16:20:00,2024-05-17 16:25:00,-22.61782
2024-05-17 16:25:00,2024-05-17 16:30:00,-23.27635
2024-05-17 16:30:00,2024-05-17 16:35:00,-21.00677
2024-05-17 16:35:00,2024-05-17 16:40:00,-21.62264
2024-05-17 16:40:00,2024-05-17 16:45:00,-24.10105
2024-05-17 16:45:00,2024-05-17 16:50:00,-23.65631
2024-05-17 16:50:00,2024-05-17 16:55:00,-24.49765
2024-05-17 16:55:00,2024-05-17 17:00:00,-24.18469
2024-05-17 17:00:00,2024-05-17 17:05:00,-15.37346
2024-05-17 17:05:00,2024-05-17 17:10:00,-14.24146
2024-05-17 17:10:00,2024-05-17 17:15:00,-16.1738
2024-05-17 17:15:00,2024-05-17 17:20:00,-12.69316
2024-05-17 17:20:00,2024-05-17 17:25:00,-13.73128
2024-05-17 17:25:00,2024-05-17 17:30:00,-13.51899
2024-05-17 17:30:00,2024-05-17 17:35:00,-14.45512
2024-05-17 17:35:00,2024-05-17 17:40:00,-15.37305
2024-05-17 17:40:00,2024-05-17 17:45:00,-16.18181
2024-05-17 17:45:00,2024-05-17 17:50:00,-16.40738
2024-05-17 17:50:00,2024-05-17 17:55:00,-16.28466
2024-05-17 17:55:00,2024-05-17 18:00:00,-15.86852
2024-05-17 18:00:00,2024-05-17 18:05:00,-12.09691
2024-05-17 18:05:00,2024-05-17 18:10:00,-12.09715
2024-05-17 18:10:00,2024-05-17 18:15:00,-11.94937
2024-05-17 18:15:00,2024-05-17 18:20:00,-11.85154
2024-05-17 18:20:00,2024-05-17 18:25:00,-12.21812
2024-05-17 18:25:00,2024-05-17 18:30:00,-12.91394
2024-05-17 18:30:00,2024-05-17 18:35:00,-12.11503
2024-05-17 18:35:00,2024-05-17 18:40:00,-12.24776
2024-05-17 18:40:00,2024-05-17 18:45:00,-12.42871
2024-05-17 18:45:00,2024-05-17 18:50:00,-13.6802
2024-05-17 18:50:00,2024-05-17 18:55:00,-13.8863
2024-05-17 18:55:00,2024-05-17 19:00:00,-15.19176
2024-05-17 19:00:00,2024-05-17 19:05:00,-14.83863
2024-05-17 19:05:00,2024-05-17 19:10:00,-15.0301
2024-05-17 19:10:00,2024-05-17 19:15:00,-15.60681
2024-05-17 19:15:00,2024-05-17 19:20:00,-17.65526
2024-05-17 19:20:00,2024-05-17 19:25:00,-17.55667
2024-05-17 19:25:00,2024-05-17 19:30:00,-18.62442
2024-05-17 19:30:00,2024-05-17 19:35:00,-16.6781
2024-05-17 19:35:00,2024-05-17 19:40:00,-16.64156
2024-05-17 19:40:00,2024-05-17 19:45:00,-16.77028
2024-05-17 19:45:00,2024-05-17 19:50:00,-16.73731
2024-05-17 19:50:00,2024-05-17 19:55:00,-17.88769
2024-05-17 19:55:00,2024-05-17 20:00:00,-18.2609
2024-05-17 20:00:00,2024-05-17 20:05:00,-20.47678
2024-05-17 20:05:00,2024-05-17 20:10:00,-20.00993
2024-05-17 20:10:00,2024-05-17 20:15:00,-19.70803
2024-05-17 20:15:00,2024-05-17 20:20:00,-22.45561
2024-05-17 20:20:00,2024-05-17 20:25:00,-43.41331
2024-05-17 20:25:00,2024-05-17 20:30:00,-43.18304
2024-05-17 20:30:00,2024-05-17 20:35:00,-41.85479
2024-05-17 20:35:00,2024-05-17 20:40:00,-43.05993
2024-05-17 20:40:00,2024-05-17 20:45:00,-42.16673
2024-05-17 20:45:00,2024-05-17 20:50:00,-41.08035
2024-05-17 20:50:00,2024-05-17 20:55:00,-42.76958
2024-05-17 20:55:00,2024-05-17 21:00:00,-43.80467
2024-05-17 21:00:00,2024-05-17 21:05:00,-44.67229
2024-05-17 21:05:00,2024-05-17 21:10:00,-43.15195
2024-05-17 21:10:00,2024-05-17 21:15:00,-41.23439
2024-05-17 21:15:00,2024-05-17 21:20:00,-40.67001
2024-05-17 21:20:00,2024-05-17 21:25:00,-47.03797
2024-05-17 21:25:00,2024-05-17 21:30:00,-47.54315
2024-05-17 21:30:00,2024-05-17 21:35:00,-45.11606
2024-05-17 21:35:00,2024-05-17 21:40:00,-44.50822
2024-05-17 21:40:00,2024-05-17 21:45:00,-45.17945
2024-05-17 21:45:00,2024-05-17 21:50:00,-45.11023
2024-05-17 21:50:00,2024-05-17 21:55:00,-45.17688
2024-05-17 21:55:00,2024-05-17 22:00:00,-43.50643
2024-05-17 22:00:00,2024-05-17 22:05:00,-48.06798
2024-05-17 22:05:00,2024-05-17 22:10:00,-46.43679
2024-05-17 22:10:00,2024-05-17 22:15:00,-46.02147
2024-05-17 22:15:00,2024-05-17 22:20:00,-46.05893
2024-05-17 22:20:00,2024-05-17 22:25:00,-47.13924
2024-05-17 22:25:00,2024-05-17 22:30:00,-46.82191
2024-05-17 22:30:00,2024-05-17 22:35:00,-42.63706
2024-05-17 22:35:00,2024-05-17 22:40:00,-41.36428
2024-05-17 22:40:00,2024-05-17 22:45:00,-43.79421
2024-05-17 22:45:00,2024-05-17 22:50:00,-44.48404
2024-05-17 22:50:00,2024-05-17 22:55:00,-44.7195
2024-05-17 22:55:00,2024-05-17 23:00:00,-44.83489
2024-05-17 23:00:00,2024-05-17 23:05:00,-44.80446
2024-05-17 23:05:00,2024-05-17 23:10:00,-44.82281
2024-05-17 23:10:00,2024-05-17 23:15:00,-45.80939
2024-05-17 23:15:00,2024-05-17 23:20:00,-47.83899
2024-05-17 23:20:00,2024-05-17 23:25:00,-47.85697
2024-05-17 23:25:00,2024-05-17 23:30:00,-47.86676
2024-05-17 23:30:00,2024-05-17 23:35:00,-46.3022
2024-05-17 23:35:00,2024-05-17 23:40:00,-45.33516
2024-05-17 23:40:00,2024-05-17 23:45:00,-43.84704
2024-05-17 23:45:00,2024-05-17 23:50:00,-42.91127
2024-05-17 23:50:00,2024-05-17 23:55:00,-42.82128
2024-05-17 23:55:00,2024-05-18 00:00:00,-43.79297
2024-05-18 00:00:00,2024-05-18 00:05:00,-43.88894
2024-05-18 00:05:00,2024-05-18 00:10:00,-44.25916
2024-05-18 00:10:00,2024-05-18 00:15:00,-44.1435
2024-05-18 00:15:00,2024-05-18 00:20:00,-44.07268
2024-05-18 00:20:00,2024-05-18 00:25:00,-42.86188
2024-05-18 00:25:00,2024-05-18 00:30:00,-41.15311
2024-05-18 00:30:00,2024-05-18 00:35:00,-16.41779
2024-05-18 00:35:00,2024-05-18 00:40:00,-15.87141
2024-05-18 00:40:00,2024-05-18 00:45:00,-16.79731
2024-05-18 00:45:00,2024-05-18 00:50:00,-16.99158
2024-05-18 00:50:00,2024-05-18 00:55:00,-17.07393
2024-05-18 00:55:00,2024-05-18 01:00:00,-14.0887
2024-05-18 01:00:00,2024-05-18 01:05:00,-9.65727
2024-05-18 01:05:00,2024-05-18 01:10:00,-7.83991
2024-05-18 01:10:00,2024-05-18 01:15:00,-6.71998
2024-05-18 01:15:00,2024-05-18 01:20:00,-5.65854
2024-05-18 01:20:00,2024-05-18 01:25:00,-0.33076
2024-05-18 01:25:00,2024-05-18 01:30:00,1.85217
2024-05-18 01:30:00,2024-05-18 01:35:00,1.70512
2024-05-18 01:35:00,2024-05-18 01:40:00,4.82594
2024-05-18 01:40:00,2024-05-18 01:45:00,9.89362
2024-05-18 01:45:00,2024-05-18 01:50:00,12.78128
2024-05-18 01:50:00,2024-05-18 01:55:00,16.13672
2024-05-18 01:55:00,2024-05-18 02:00:00,29.28278
2024-05-18 02:00:00,2024-05-18 02:05:00,29.28278
2024-05-18 02:05:00,2024-05-18 02:10:00,16.9206
2024-05-18 02:10:00,2024-05-18 02:15:00,26.65076
2024-05-18 02:15:00,2024-05-18 02:20:00,27.73452
2024-05-18 02:20:00,2024-05-18 02:25:00,30.24611
2024-05-18 02:25:00,2024-05-18 02:30:00,31.19572
2024-05-18 02:30:00,2024-05-18 02:35:00,31.06122
2024-05-18 02:35:00,2024-05-18 02:40:00,31.12092
2024-05-18 02:40:00,2024-05-18 02:45:00,31.23346
2024-05-18 02:45:00,2024-05-18 02:50:00,31.26889
2024-05-18 02:50:00,2024-05-18 02:55:00,31.17053
2024-05-18 02:55:00,2024-05-18 03:00:00,31.11026
2024-05-18 03:00:00,2024-05-18 03:05:00,30.95632
2024-05-18 03:05:00,2024-05-18 03:10:00,30.14934
2024-05-18 03:10:00,2024-05-18 03:15:00,27.89856
2024-05-18 03:15:00,2024-05-18 03:20:00,27.27567
2024-05-18 03:20:00,2024-05-18 03:25:00,26.11881
2024-05-18 03:25:00,2024-05-18 03:30:00,25.7603
2024-05-18 03:30:00,2024-05-18 03:35:00,26.24746
2024-05-18 03:35:00,2024-05-18 03:40:00,23.87823
2024-05-18 03:40:00,2024-05-18 03:45:00,22.99529
2024-05-18 03:45:00,2024-05-18 03:50:00,20.83409
2024-05-18 03:50:00,2024-05-18 03:55:00,16.59585
2024-05-18 03:55:00,2024-05-18 04:00:00,14.22805
2024-05-18 04:00:00,2024-05-18 04:05:00,19.78256
2024-05-18 04:05:00,2024-05-18 04:10:00,16.27428
2024-05-18 04:10:00,2024-05-18 04:15:00,15.16736
2024-05-18 04:15:00,2024-05-18 04:20:00,13.79383
2024-05-18 04:20:00,2024-05-18 04:25:00,12.47186
2024-05-18 04:25:00,2024-05-18 04:30:00,11.5354
2024-05-18 04:30:00,2024-05-18 04:35:00,11.501
2024-05-18 04:35:00,2024-05-18 04:40:00,11.04299
2024-05-18 04:40:00,2024-05-18 04:45:00,10.57504
2024-05-18 04:45:00,2024-05-18 04:50:00,10.41116
2024-05-18 04:50:00,2024-05-18 04:55:00,10.41116
2024-05-18 04:55:00,2024-05-18 05:00:00,10.56008
2024-05-18 05:00:00,2024-05-18 05:05:00,13.45446
2024-05-18 05:05:00,2024-05-18 05:10:00,13.60518
2024-05-18 05:10:00,2024-05-18 05:15:00,13.7152
2024-05-18 05:15:00,2024-05-18 05:20:00,13.39301
2024-05-18 05:20:00,2024-05-18 05:25:00,12.61471
2024-05-18 05:25:00,2024-05-18 05:30:00,11.84579
2024-05-18 05:30:00,2024-05-18 05:35:00,11.55262
2024-05-18 05:35:00,2024-05-18 05:40:00,10.93936
2024-05-18 05:40:00,2024-05-18 05:45:00,10.68729
2024-05-18 05:45:00,2024-05-18 05:50:00,10.93717
2024-05-18 05:50:00,2024-05-18 05:55:00,10.92421
2024-05-18 05:55:00,2024-05-18 06:00:00,11.25755
2024-05-18 06:00:00,2024-05-18 06:05:00,12.24142
2024-05-18 06:05:00,2024-05-18 06:10:00,12.15324
2024-05-18 06:10:00,2024-05-18 06:15:00,12.1473
2024-05-18 06:15:00,2024-05-18 06:20:00,13.00002
2024-05-18 06:20:00,2024-05-18 06:25:00,11.78823
2024-05-18 06:25:00,2024-05-18 06:30:00,12.38737
2024-05-18 06:30:00,2024-05-18 06:35:00,12.50244
2024-05-18 06:35:00,2024-05-18 06:40:00,10.76496
2024-05-18 06:40:00,2024-05-18 06:45:00,11.20276
2024-05-18 06:45:00,2024-05-18 06:50:00,10.46354
2024-05-18 06:50:00,2024-05-18 06:55:00,10.43377
2024-05-18 06:55:00,2024-05-18 07:00:00,11.15477
2024-05-18 07:00:00,2024-05-18 07:05:00,11.90616
2024-05-18 07:05:00,2024-05-18 07:10:00,12.96477
2024-05-18 07:10:00,2024-05-18 07:15:00,13.23236
2024-05-18 07:15:00,2024-05-18 07:20:00,13.69316
2024-05-18 07:20:00,2024-05-18 07:25:00,15.68608
2024-05-18 07:25:00,2024-05-18 07:30:00,15.70515
2024-05-18 07:30:00,2024-05-18 07:35:00,16.02019
2024-05-18 07:35:00,2024-05-18 07:40:00,15.14508
2024-05-18 07:40:00,2024-05-18 07:45:00,13.76882
2024-05-18 07:45:00,2024-05-18 07:50:00,13.38059
2024-05-18 07:50:00,2024-05-18 07:55:00,13.13889
2024-05-18 07:55:00,2024-05-18 08:00:00,12.79699
2024-05-18 08:00:00,2024-05-18 08:05:00,13.0205
2024-05-18 08:05:00,2024-05-18 08:10:00,12.98575
2024-05-18 08:10:00,2024-05-18 08:15:00,12.07655
2024-05-18 08:15:00,2024-05-18 08:20:00,11.96069
2024-05-18 08:20:00,2024-05-18 08:25:00,11.28139
2024-05-18 08:25:00,2024-05-18 08:30:00,11.32982
2024-05-18 08:30:00,2024-05-18 08:35:00,10.65541
2024-05-18 08:35:00,2024-05-18 08:40:00,8.91901
2024-05-18 08:40:00,2024-05-18 08:45:00,8.18776
2024-05-18 08:45:00,2024-05-18 08:50:00,7.86951
2024-05-18 08:50:00,2024-05-18 08:55:00,7.75033
2024-05-18 08:55:00,2024-05-18 09:00:00,7.86951
2024-05-18 09:00:00,2024-05-18 09:05:00,8.65657
2024-05-18 09:05:00,2024-05-18 09:10:00,9.13886
2024-05-18 09:10:00,2024-05-18 09:15:00,9.23157
2024-05-18 09:15:00,2024-05-18 09:20:00,9.1326
2024-05-18 09:20:00,2024-05-18 09:25:00,9.1326
2024-05-18 09:25:00,2024-05-18 09:30:00,9.01039
2024-05-18 09:30:00,2024-05-18 09:35:00,9.33397
2024-05-18 09:35:00,2024-05-18 09:40:00,7.73623
2024-05-18 09:40:00,2024-05-18 09:45:00,8.90828
2024-05-18 09:45:00,2024-05-18 09:50:00,7.76835
2024-05-18 09:50:00,2024-05-18 09:55:00,7.76835
2024-05-18 09:55:00,2024-05-18 10:00:00,7.8972
2024-05-18 10:00:00,2024-05-18 10:05:00,8.07439
2024-05-18 10:05:00,2024-05-18 10:10:00,7.87064
2024-05-18 10:10:00,2024-05-18 10:15:00,7.887
2024-05-18 10:15:00,2024-05-18 10:20:00,8.0726
2024-05-18 10:20:00,2024-05-18 10:25:00,8.56439
2024-05-18 10:25:00,2024-05-18 10:30:00,7.93432
2024-05-18 10:30:00,2024-05-18 10:35:00,7.21427
2024-05-18 10:35:00,2024-05-18 10:40:00,7.21427
2024-05-18 10:40:00,2024-05-18 10:45:00,7.63645
2024-05-18 10:45:00,2024-05-18 10:50:00,7.25759
2024-05-18 10:50:00,2024-05-18 10:55:00,6.87993
2024-05-18 10:55:00,2024-05-18 11:00:00,7.53643
2024-05-18 11:00:00,2024-05-18 11:05:00,5.64434
2024-05-18 11:05:00,2024-05-18 11:10:00,7.30876
2024-05-18 11:10:00,2024-05-18 11:15:00,7.6373
2024-05-18 11:15:00,2024-05-18 11:20:00,7.76049
2024-05-18 11:20:00,2024-05-18 11:25:00,7.54084
2024-05-18 11:25:00,2024-05-18 11:30:00,7.57112
2024-05-18 11:30:00,2024-05-18 11:35:00,7.51473
2024-05-18 11:35:00,2024-05-18 11:40:00,6.81307
2024-05-18 11:40:00,2024-05-18 11:45:00,7.07296
2024-05-18 11:45:00,2024-05-18 11:50:00,7.56332
2024-05-18 11:50:00,2024-05-18 11:55:00,7.56332
2024-05-18 11:55:00,2024-05-18 12:00:00,8.88144
2024-05-18 12:00:00,2024-05-18 12:05:00,5.62905
2024-05-18 12:05:00,2024-05-18 12:10:00,7.39652
2024-05-18 12:10:00,2024-05-18 12:15:00,7.52438
2024-05-18 12:15:00,2024-05-18 12:20:00,7.51412
2024-05-18 12:20:00,2024-05-18 12:25:00,8.62475
2024-05-18 12:25:00,2024-05-18 12:30:00,8.63859
2024-05-18 12:30:00,2024-05-18 12:35:00,8.74112
2024-05-18 12:35:00,2024-05-18 12:40:00,8.79612
2024-05-18 12:40:00,2024-05-18 12:45:00,9.32619
2024-05-18 12:45:00,2024-05-18 12:50:00,9.07138
2024-05-18 12:50:00,2024-05-18 12:55:00,8.75965
2024-05-18 12:55:00,2024-05-18 13:00:00,9.70774
2024-05-18 13:00:00,2024-05-18 13:05:00,9.65162
2024-05-18 13:05:00,2024-05-18 13:10:00,9.54415
2024-05-18 13:10:00,2024-05-18 13:15:00,9.52258
2024-05-18 13:15:00,2024-05-18 13:20:00,8.25944
2024-05-18 13:20:00,2024-05-18 13:25:00,4.34311
2024-05-18 13:25:00,2024-05-18 13:30:00,2.71216
2024-05-18 13:30:00,2024-05-18 13:35:00,2.0962
2024-05-18 13:35:00,2024-05-18 13:40:00,3.13571
2024-05-18 13:40:00,2024-05-18 13:45:00,0.03082
2024-05-18 13:45:00,2024-05-18 13:50:00,-0.10062
2024-05-18 13:50:00,2024-05-18 13:55:00,-0.49038
2024-05-18 13:55:00,2024-05-18 14:00:00,0.01948
